full_url,relative_url,page_title,slug,meta_title,meta_description,canonical_url,site2_full_url,site2_relative_url,relative_urls_match,site2_page_title,page_titles_match,site2_slug,slugs_match,site2_meta_title,meta_titles_match,site2_meta_description,meta_descriptions_match,site2_canonical_url,canicol_urls_match
https://blog.thelowdown.com/blog/bacterial-vaginosis-pregnancy,/blog/bacterial-vaginosis-pregnancy,Bacterial Vaginosis in Pregnancy | Facts & Advice | The Lowdown,bacterial-vaginosis-pregnancy,Bacterial Vaginosis in Pregnancy | Facts & Advice | The Lowdown,"Get the lowdown on what to do if you think you're experiencing bacterial vaginosis during pregnancy, including treatment and prevention.",https://thelowdown.com/blog/bacterial-vaginosis-pregnancy,http://localhost/thelowdown/wp/blog/bacterial-vaginosis-pregnancy,/blog/bacterial-vaginosis-pregnancy,TRUE,Bacterial Vaginosis in Pregnancy | Facts & Advice | The Lowdown,TRUE,bacterial-vaginosis-pregnancy,TRUE,Bacterial Vaginosis in Pregnancy | Facts & Advice | The Lowdown,TRUE,"Get the lowdown on what to do if you think you're experiencing bacterial vaginosis during pregnancy, including treatment and prevention.",TRUE,https://thelowdown.com/blog/bacterial-vaginosis-pregnancy,TRUE
https://blog.thelowdown.com/blog/tag/eppie-shepherd,/blog/tag/eppie-shepherd,Eppie Shepherd Archives - The Lowdown,eppie-shepherd,Eppie Shepherd Archives - The Lowdown,N/A,/blog/tag/eppie-shepherd,http://localhost/thelowdown/wp/blog/tag/eppie-shepherd,/blog/tag/eppie-shepherd,TRUE,Eppie Shepherd Archives - The Lowdown,TRUE,eppie-shepherd,TRUE,Eppie Shepherd Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/eppie-shepherd,TRUE
https://blog.thelowdown.com/blog/endometriosis-stages,/blog/endometriosis-stages,Stages of Endometriosis - The Lowdown,endometriosis-stages,Stages of Endometriosis - The Lowdown,"The lowdown on what the stages of endometriosis are and how they are classified, in addition to the side effects, symptoms and treatments for different stages",https://thelowdown.com/blog/endometriosis-stages,http://localhost/thelowdown/wp/blog/endometriosis-stages,/blog/endometriosis-stages,TRUE,Stages of Endometriosis - The Lowdown,TRUE,endometriosis-stages,TRUE,Stages of Endometriosis - The Lowdown,TRUE,"The lowdown on what the stages of endometriosis are and how they are classified, in addition to the side effects, symptoms and treatments for different stages",TRUE,https://thelowdown.com/blog/endometriosis-stages,TRUE
https://blog.thelowdown.com/blog/tag/ibd,/blog/tag/ibd,IBD Archives - The Lowdown,ibd,IBD Archives - The Lowdown,N/A,/blog/tag/ibd,http://localhost/thelowdown/wp/blog/tag/ibd,/blog/tag/ibd,TRUE,IBD Archives - The Lowdown,TRUE,ibd,TRUE,IBD Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/ibd,TRUE
https://blog.thelowdown.com/blog/tag/headaches,/blog/tag/headaches,headaches Archives - The Lowdown,headaches,headaches Archives - The Lowdown,N/A,/blog/tag/headaches,http://localhost/thelowdown/wp/blog/tag/headaches,/blog/tag/headaches,TRUE,headaches Archives - The Lowdown,TRUE,headaches,TRUE,headaches Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/headaches,TRUE
https://blog.thelowdown.com/blog/6-tips-for-overcoming-orgasm-anxiety,/blog/6-tips-for-overcoming-orgasm-anxiety,6 Tips for Overcoming Orgasm Anxiety | The Lowdown,6-tips-for-overcoming-orgasm-anxiety,6 Tips for Overcoming Orgasm Anxiety | The Lowdown,Struggling to climax? It could be orgasm anxiety. Get the lowdown on this common problem and how to get your orgasms back on track.,https://thelowdown.com/blog/6-tips-for-overcoming-orgasm-anxiety,http://localhost/thelowdown/wp/blog/6-tips-for-overcoming-orgasm-anxiety,/blog/6-tips-for-overcoming-orgasm-anxiety,TRUE,6 Tips for Overcoming Orgasm Anxiety | The Lowdown,TRUE,6-tips-for-overcoming-orgasm-anxiety,TRUE,6 Tips for Overcoming Orgasm Anxiety | The Lowdown,TRUE,Struggling to climax? It could be orgasm anxiety. Get the lowdown on this common problem and how to get your orgasms back on track.,TRUE,https://thelowdown.com/blog/6-tips-for-overcoming-orgasm-anxiety,TRUE
https://blog.thelowdown.com/blog/tag/microgynon,/blog/tag/microgynon,microgynon Archives - The Lowdown,microgynon,microgynon Archives - The Lowdown,N/A,/blog/tag/microgynon,http://localhost/thelowdown/wp/blog/tag/microgynon,/blog/tag/microgynon,TRUE,microgynon Archives - The Lowdown,TRUE,microgynon,TRUE,microgynon Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/microgynon,TRUE
https://blog.thelowdown.com/blog/tag/combined-pill/,/blog/tag/combined-pill/,combined pill Archives - The Lowdown,combined-pill,combined pill Archives - The Lowdown,N/A,/blog/tag/combined-pill,http://localhost/thelowdown/wp/blog/tag/combined-pill/,/blog/tag/combined-pill/,TRUE,combined pill Archives - The Lowdown,TRUE,combined-pill,TRUE,combined pill Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/combined-pill,TRUE
https://blog.thelowdown.com/blog/endometriosis-fatigue,/blog/endometriosis-fatigue,Endometriosis Fatigue | The Lowdown,endometriosis-fatigue,Endometriosis Fatigue | The Lowdown,"Get the lowdown on endometriosis fatigue, what you can do about it, and what other people say helps them.",https://thelowdown.com/blog/endometriosis-fatigue,http://localhost/thelowdown/wp/blog/endometriosis-fatigue,/blog/endometriosis-fatigue,TRUE,Endometriosis Fatigue | The Lowdown,TRUE,endometriosis-fatigue,TRUE,Endometriosis Fatigue | The Lowdown,TRUE,"Get the lowdown on endometriosis fatigue, what you can do about it, and what other people say helps them.",TRUE,https://thelowdown.com/blog/endometriosis-fatigue,TRUE
https://blog.thelowdown.com/blog/diahala-doucoure,/blog/diahala-doucoure,Diahala Doucouré | The Lowdown,diahala-doucoure,Diahala Doucouré | The Lowdown,"Diahala Doucouré is a content writer for The Lowdown, who is passionate about female and sexual health",https://thelowdown.com/author/diahala-doucoure,http://localhost/thelowdown/wp/blog/diahala-doucoure,/blog/diahala-doucoure,TRUE,Diahala Doucouré - The Lowdown,FALSE,diahala-doucoure,TRUE,Diahala Doucouré - The Lowdown,FALSE,N/A,FALSE,/blog/diahala-doucoure,FALSE
https://blog.thelowdown.com/blog/tag/ethinylestradiol,/blog/tag/ethinylestradiol,ethinylestradiol Archives - The Lowdown,ethinylestradiol,ethinylestradiol Archives - The Lowdown,N/A,/blog/tag/ethinylestradiol,http://localhost/thelowdown/wp/blog/tag/ethinylestradiol,/blog/tag/ethinylestradiol,TRUE,ethinylestradiol Archives - The Lowdown,TRUE,ethinylestradiol,TRUE,ethinylestradiol Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/ethinylestradiol,TRUE
https://blog.thelowdown.com/blog/my-experience-primary-ovarian-insufficiency,/blog/my-experience-primary-ovarian-insufficiency,I’m a Women’s Health GP with Primary Ovarian Insufficiency | The Lowdown,my-experience-primary-ovarian-insufficiency,I’m a Women’s Health GP with Primary Ovarian Insufficiency | The Lowdown,"Dr Nikki Ramskill, women’s health GP and clinical lead at The Lowdown, shares her personal experience with primacy ovarian insufficiency",https://thelowdown.com/blog/my-experience-primary-ovarian-insufficiency,http://localhost/thelowdown/wp/blog/my-experience-primary-ovarian-insufficiency,/blog/my-experience-primary-ovarian-insufficiency,TRUE,I’m a Women’s Health GP with Primary Ovarian Insufficiency | The Lowdown,TRUE,my-experience-primary-ovarian-insufficiency,TRUE,I’m a Women’s Health GP with Primary Ovarian Insufficiency | The Lowdown,TRUE,"Dr Nikki Ramskill, women’s health GP and clinical lead at The Lowdown, shares her personal experience with primacy ovarian insufficiency",TRUE,https://thelowdown.com/blog/my-experience-primary-ovarian-insufficiency,TRUE
https://blog.thelowdown.com/blog/pcos-belly-bloating,/blog/pcos-belly-bloating,What is PCOS belly? PCOS and bloating | The Lowdown,pcos-belly-bloating,What is PCOS belly? PCOS and bloating | The Lowdown,"Get the lowdown on the specific symptoms of PCOS bloating, how PCOS affects weight, and other digestion symptoms of PCOS like abdominal pain",https://thelowdown.com/blog/pcos-belly-bloating,http://localhost/thelowdown/wp/blog/pcos-belly-bloating,/blog/pcos-belly-bloating,TRUE,What is PCOS belly? PCOS and bloating | The Lowdown,TRUE,pcos-belly-bloating,TRUE,What is PCOS belly? PCOS and bloating | The Lowdown,TRUE,"Get the lowdown on the specific symptoms of PCOS bloating, how PCOS affects weight, and other digestion symptoms of PCOS like abdominal pain",TRUE,https://thelowdown.com/blog/pcos-belly-bloating,TRUE
https://blog.thelowdown.com/blog/when-to-seek-medical-review-of-pill-or-patch,/blog/when-to-seek-medical-review-of-pill-or-patch,Getting a Medical Review For Your Contraception | The Lowdown,when-to-seek-medical-review-of-pill-or-patch,Getting a Medical Review For Your Contraception | The Lowdown,When should you seek out a medical review to check your contraception is still safe and suitable for you to use?,https://thelowdown.com/blog/when-to-seek-medical-review-of-pill-or-patch,http://localhost/thelowdown/wp/blog/when-to-seek-medical-review-of-pill-or-patch,/blog/when-to-seek-medical-review-of-pill-or-patch,TRUE,Getting a Medical Review For Your Contraception | The Lowdown,TRUE,when-to-seek-medical-review-of-pill-or-patch,TRUE,Getting a Medical Review For Your Contraception | The Lowdown,TRUE,When should you seek out a medical review to check your contraception is still safe and suitable for you to use?,TRUE,https://thelowdown.com/blog/when-to-seek-medical-review-of-pill-or-patch,TRUE
https://blog.thelowdown.com/blog/tag/lucette,/blog/tag/lucette,lucette Archives - The Lowdown,lucette,lucette Archives - The Lowdown,N/A,/blog/tag/lucette,http://localhost/thelowdown/wp/blog/tag/lucette,/blog/tag/lucette,TRUE,lucette Archives - The Lowdown,TRUE,lucette,TRUE,lucette Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/lucette,TRUE
https://blog.thelowdown.com/blog/recurring-uti,/blog/recurring-uti,Why do I keep getting UTIs? | Recurrent UTI advice | The Lowdown,recurring-uti,Why do I keep getting UTIs? | Recurrent UTI advice | The Lowdown,Are UTIs a common occurrence in your life? We take a look at why this could be and what you can do to prevent it from happening. Find out more here...,https://thelowdown.com/blog/recurring-uti,http://localhost/thelowdown/wp/blog/recurring-uti,/blog/recurring-uti,TRUE,Why do I keep getting UTIs? | Recurrent UTI advice | The Lowdown,TRUE,recurring-uti,TRUE,Why do I keep getting UTIs? | Recurrent UTI advice | The Lowdown,TRUE,Are UTIs a common occurrence in your life? We take a look at why this could be and what you can do to prevent it from happening. Find out more here...,TRUE,https://thelowdown.com/blog/recurring-uti,TRUE
https://blog.thelowdown.com/blog/tag/perimenopause,/blog/tag/perimenopause,perimenopause Archives - The Lowdown,perimenopause,perimenopause Archives - The Lowdown,N/A,/blog/tag/perimenopause,http://localhost/thelowdown/wp/blog/tag/perimenopause,/blog/tag/perimenopause,TRUE,perimenopause Archives - The Lowdown,TRUE,perimenopause,TRUE,perimenopause Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/perimenopause,TRUE
https://blog.thelowdown.com/blog/perimenopause-symptom-checker,/blog/perimenopause-symptom-checker,Perimenopause Symptom Tracker - The Lowdown,perimenopause-symptom-checker,Perimenopause Symptom Tracker - The Lowdown,"What's the lowdown on common symptoms of perimenopause, when can you expect them, why tracking symptoms can be helpful and how to use the symptom tracker",https://thelowdown.com/blog/perimenopause-symptom-checker,http://localhost/thelowdown/wp/blog/perimenopause-symptom-checker,/blog/perimenopause-symptom-checker,TRUE,Perimenopause Symptom Tracker - The Lowdown,TRUE,perimenopause-symptom-checker,TRUE,Perimenopause Symptom Tracker - The Lowdown,TRUE,"What's the lowdown on common symptoms of perimenopause, when can you expect them, why tracking symptoms can be helpful and how to use the symptom tracker",TRUE,https://thelowdown.com/blog/perimenopause-symptom-checker,TRUE
https://blog.thelowdown.com/author/angela-wipperman,/author/angela-wipperman,Angela Wipperman - The Lowdown,angela-wipperman,Angela Wipperman - The Lowdown,"Whether it’s science research, charitable work, or community initiatives, Angela Wipperman loves the challenge of making the inaccessible accessible.",https://thelowdown.com/author/angela-wipperman,http://localhost/thelowdown/wp/author/angela-wipperman,/author/angela-wipperman,TRUE,Angela Wipperman - The Lowdown,TRUE,angela-wipperman,TRUE,Angela Wipperman - The Lowdown,TRUE,N/A,FALSE,/author/angela-wipperman,FALSE
https://blog.thelowdown.com/author/becky-mawson,/author/becky-mawson,Dr Becky Mawson | The Lowdown,becky-mawson,Dr Becky Mawson | The Lowdown,"Dr Becky works as a GP in Sheffield where she fits and removes coils and implants, and has previously worked in sexual health clinics.",https://thelowdown.com/author/becky-mawson,http://localhost/thelowdown/wp/author/becky-mawson,/author/becky-mawson,TRUE,Dr Becky Mawson - The Lowdown,FALSE,becky-mawson,TRUE,Dr Becky Mawson - The Lowdown,FALSE,N/A,FALSE,/author/becky-mawson,FALSE
https://blog.thelowdown.com/blog/flu-like-symptoms-before-period,/blog/flu-like-symptoms-before-period,Flu-like Symptoms Before Your Period | The Lowdown,flu-like-symptoms-before-period,Flu-like Symptoms Before Your Period | The Lowdown,"Is 'period flu' a real thing? While not a diagnosis on its own, there are actually many flu-like symptoms associated with PMS and PMDD.",https://thelowdown.com/blog/flu-like-symptoms-before-period,http://localhost/thelowdown/wp/blog/flu-like-symptoms-before-period,/blog/flu-like-symptoms-before-period,TRUE,Flu-like Symptoms Before Your Period | The Lowdown,TRUE,flu-like-symptoms-before-period,TRUE,Flu-like Symptoms Before Your Period | The Lowdown,TRUE,"Is 'period flu' a real thing? While not a diagnosis on its own, there are actually many flu-like symptoms associated with PMS and PMDD.",TRUE,https://thelowdown.com/blog/flu-like-symptoms-before-period,TRUE
https://blog.thelowdown.com/blog/burrell-street-clinic,/blog/burrell-street-clinic,Burrell Street Clinic Review | The Lowdown,burrell-street-clinic,Burrell Street Clinic Review | The Lowdown,"Get the lowdown on Burrell Street Clinic - what's the vibe, what services do they offer and would we go back there?",https://thelowdown.com/blog/burrell-street-clinic,http://localhost/thelowdown/wp/blog/burrell-street-clinic,/blog/burrell-street-clinic,TRUE,Burrell Street Clinic Review | The Lowdown,TRUE,burrell-street-clinic,TRUE,Burrell Street Clinic Review | The Lowdown,TRUE,"Get the lowdown on Burrell Street Clinic - what's the vibe, what services do they offer and would we go back there?",TRUE,https://thelowdown.com/blog/burrell-street-clinic,TRUE
https://blog.thelowdown.com/blog/signs-your-boyfriend-doesnt-want-you-sexually,/blog/signs-your-boyfriend-doesnt-want-you-sexually,12 Signs He Doesn’t Want You Sexually - The Lowdown,signs-your-boyfriend-doesnt-want-you-sexually,12 Signs He Doesn’t Want You Sexually - The Lowdown,There could be a number of reasons your boyfriend isn’t up for sex. Our clinical sexologist shares the most common reasons - and how you can both overcome it.,https://thelowdown.com/blog/signs-your-boyfriend-doesnt-want-you-sexually,http://localhost/thelowdown/wp/blog/signs-your-boyfriend-doesnt-want-you-sexually,/blog/signs-your-boyfriend-doesnt-want-you-sexually,TRUE,12 Signs He Doesn’t Want You Sexually - The Lowdown,TRUE,signs-your-boyfriend-doesnt-want-you-sexually,TRUE,12 Signs He Doesn’t Want You Sexually - The Lowdown,TRUE,There could be a number of reasons your boyfriend isn’t up for sex. Our clinical sexologist shares the most common reasons - and how you can both overcome it.,TRUE,https://thelowdown.com/blog/signs-your-boyfriend-doesnt-want-you-sexually,TRUE
https://blog.thelowdown.com/blog/tag/barrier-method,/blog/tag/barrier-method,barrier method Archives - The Lowdown,barrier-method,barrier method Archives - The Lowdown,N/A,/blog/tag/barrier-method,http://localhost/thelowdown/wp/blog/tag/barrier-method,/blog/tag/barrier-method,TRUE,barrier method Archives - The Lowdown,TRUE,barrier-method,TRUE,barrier method Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/barrier-method,TRUE
https://blog.thelowdown.com/blog/remove-iud-at-home,/blog/remove-iud-at-home,Can I remove my IUD at home? | The Lowdown,remove-iud-at-home,Can I remove my IUD at home? | The Lowdown,"Here's everything you need to know about removing your IUD, the risks of removing it at home, where to get it removed, how long it takes, and what to expect afterwards.",https://thelowdown.com/blog/remove-iud-at-home,http://localhost/thelowdown/wp/blog/remove-iud-at-home,/blog/remove-iud-at-home,TRUE,Can I remove my IUD at home? | The Lowdown,TRUE,remove-iud-at-home,TRUE,Can I remove my IUD at home? | The Lowdown,TRUE,"Here's everything you need to know about removing your IUD, the risks of removing it at home, where to get it removed, how long it takes, and what to expect afterwards.",TRUE,https://thelowdown.com/blog/remove-iud-at-home,TRUE
https://blog.thelowdown.com/blog/what-are-the-different-types-of-lubricant,/blog/what-are-the-different-types-of-lubricant,What Are The Different Types of Lubricant? | The Lowdown,what-are-the-different-types-of-lubricant,What Are The Different Types of Lubricant? | The Lowdown,"Get the lowdown on the different types of lubricants for women and people with vulvas, including the benefits, limitations and when to use them.",https://thelowdown.com/blog/what-are-the-different-types-of-lubricant,http://localhost/thelowdown/wp/blog/what-are-the-different-types-of-lubricant,/blog/what-are-the-different-types-of-lubricant,TRUE,What Are The Different Types of Lubricant? | The Lowdown,TRUE,what-are-the-different-types-of-lubricant,TRUE,What Are The Different Types of Lubricant? | The Lowdown,TRUE,"Get the lowdown on the different types of lubricants for women and people with vulvas, including the benefits, limitations and when to use them.",TRUE,https://thelowdown.com/blog/what-are-the-different-types-of-lubricant,TRUE
https://blog.thelowdown.com/blog/tag/georgia-gallant,/blog/tag/georgia-gallant,Georgia Gallant Archives - The Lowdown,georgia-gallant,Georgia Gallant Archives - The Lowdown,N/A,/blog/tag/georgia-gallant,http://localhost/thelowdown/wp/blog/tag/georgia-gallant,/blog/tag/georgia-gallant,TRUE,Georgia Gallant Archives - The Lowdown,TRUE,georgia-gallant,TRUE,Georgia Gallant Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/georgia-gallant,TRUE
https://blog.thelowdown.com/blog/tag/switching-contraception,/blog/tag/switching-contraception,switching contraception Archives - The Lowdown,switching-contraception,switching contraception Archives - The Lowdown,N/A,/blog/tag/switching-contraception,http://localhost/thelowdown/wp/blog/tag/switching-contraception,/blog/tag/switching-contraception,TRUE,switching contraception Archives - The Lowdown,TRUE,switching-contraception,TRUE,switching contraception Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/switching-contraception,TRUE
https://blog.thelowdown.com/blog/tag/sexually-transmitted-infection,/blog/tag/sexually-transmitted-infection,sexually transmitted infection Archives - The Lowdown,sexually-transmitted-infection,sexually transmitted infection Archives - The Lowdown,N/A,/blog/tag/sexually-transmitted-infection,http://localhost/thelowdown/wp/blog/tag/sexually-transmitted-infection,/blog/tag/sexually-transmitted-infection,TRUE,sexually transmitted infection Archives - The Lowdown,TRUE,sexually-transmitted-infection,TRUE,sexually transmitted infection Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/sexually-transmitted-infection,TRUE
https://blog.thelowdown.com/blog/tag/the-lowdown,/blog/tag/the-lowdown,The Lowdown Archives - The Lowdown,the-lowdown,The Lowdown Archives - The Lowdown,N/A,/blog/tag/the-lowdown,http://localhost/thelowdown/wp/blog/tag/the-lowdown,/blog/tag/the-lowdown,TRUE,The Lowdown Archives - The Lowdown,TRUE,the-lowdown,TRUE,The Lowdown Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/the-lowdown,TRUE
https://blog.thelowdown.com/blog/tag/sexual-health,/blog/tag/sexual-health,sexual health Archives - The Lowdown,sexual-health,sexual health Archives - The Lowdown,N/A,/blog/tag/sexual-health,http://localhost/thelowdown/wp/blog/tag/sexual-health,/blog/tag/sexual-health,TRUE,sexual health Archives - The Lowdown,TRUE,sexual-health,TRUE,sexual health Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/sexual-health,TRUE
https://blog.thelowdown.com/author/fran-yarlett,/author/fran-yarlett,Dr Fran Yarlett | The Lowdown,fran-yarlett,Dr Fran Yarlett | The Lowdown,Dr Fran is a northern based new mum and contraception fanatic. She works as a GP in Sheffield and is interested in complex medical patients.,https://thelowdown.com/author/fran-yarlett,http://localhost/thelowdown/wp/author/fran-yarlett,/author/fran-yarlett,TRUE,Dr Fran Yarlett - The Lowdown,FALSE,fran-yarlett,TRUE,Dr Fran Yarlett - The Lowdown,FALSE,N/A,FALSE,/author/fran-yarlett,FALSE
https://blog.thelowdown.com/blog/tag/bloating,/blog/tag/bloating,bloating Archives - The Lowdown,bloating,bloating Archives - The Lowdown,N/A,/blog/tag/bloating,http://localhost/thelowdown/wp/blog/tag/bloating,/blog/tag/bloating,TRUE,bloating Archives - The Lowdown,TRUE,bloating,TRUE,bloating Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/bloating,TRUE
https://blog.thelowdown.com/blog/antibiotics-and-the-pill,/blog/antibiotics-and-the-pill,Do Antibiotics Affect Birth Control?: The Truth | The Lowdown,antibiotics-and-the-pill,Do Antibiotics Affect Birth Control?: The Truth | The Lowdown,It is probable that at some point in your life you will be prescribed antibiotics while on the pill. But will they affect your contraception? Find out here.,/blog/antibiotics-and-the-pill,http://localhost/thelowdown/wp/blog/antibiotics-and-the-pill,/blog/antibiotics-and-the-pill,TRUE,Do Antibiotics Affect Birth Control?: The Truth | The Lowdown,TRUE,antibiotics-and-the-pill,TRUE,Do Antibiotics Affect Birth Control?: The Truth | The Lowdown,TRUE,It is probable that at some point in your life you will be prescribed antibiotics while on the pill. But will they affect your contraception? Find out here.,TRUE,/blog/antibiotics-and-the-pill,TRUE
https://blog.thelowdown.com/blog/what-is-vaginal-atrophy,/blog/what-is-vaginal-atrophy,What is Vaginal Atrophy? | Signs & Treatment | The Lowdown,what-is-vaginal-atrophy,What is Vaginal Atrophy? | Signs & Treatment | The Lowdown,"Get the lowdown on vaginal atrophy in our expert guide - what is it, do you have it and what can be done to treat it?",https://thelowdown.com/blog/what-is-vaginal-atrophy,http://localhost/thelowdown/wp/blog/what-is-vaginal-atrophy,/blog/what-is-vaginal-atrophy,TRUE,What is Vaginal Atrophy? | Signs & Treatment | The Lowdown,TRUE,what-is-vaginal-atrophy,TRUE,What is Vaginal Atrophy? | Signs & Treatment | The Lowdown,TRUE,"Get the lowdown on vaginal atrophy in our expert guide - what is it, do you have it and what can be done to treat it?",TRUE,https://thelowdown.com/blog/what-is-vaginal-atrophy,TRUE
https://blog.thelowdown.com/blog/tag/hormonal-contraception,/blog/tag/hormonal-contraception,hormonal contraception Archives - The Lowdown,hormonal-contraception,hormonal contraception Archives - The Lowdown,N/A,/blog/tag/hormonal-contraception,http://localhost/thelowdown/wp/blog/tag/hormonal-contraception,/blog/tag/hormonal-contraception,TRUE,hormonal contraception Archives - The Lowdown,TRUE,hormonal-contraception,TRUE,hormonal contraception Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/hormonal-contraception,TRUE
https://blog.thelowdown.com/blog/tag/ovulation-bleeding,/blog/tag/ovulation-bleeding,ovulation bleeding Archives - The Lowdown,ovulation-bleeding,ovulation bleeding Archives - The Lowdown,N/A,/blog/tag/ovulation-bleeding,http://localhost/thelowdown/wp/blog/tag/ovulation-bleeding,/blog/tag/ovulation-bleeding,TRUE,ovulation bleeding Archives - The Lowdown,TRUE,ovulation-bleeding,TRUE,ovulation bleeding Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/ovulation-bleeding,TRUE
https://blog.thelowdown.com/blog/tag/drospirenone,/blog/tag/drospirenone,drospirenone Archives - The Lowdown,drospirenone,drospirenone Archives - The Lowdown,N/A,/blog/tag/drospirenone,http://localhost/thelowdown/wp/blog/tag/drospirenone,/blog/tag/drospirenone,TRUE,drospirenone Archives - The Lowdown,TRUE,drospirenone,TRUE,drospirenone Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/drospirenone,TRUE
https://blog.thelowdown.com/blog/endometriosis-contraception,/blog/endometriosis-contraception,The Best Contraception for Endometriosis | The Lowdown,endometriosis-contraception,The Best Contraception for Endometriosis | The Lowdown,Endometriosis affects 1 in 10 women. Research has shown that hormonal contraceptives can be used as treatment and are effective at improving symptoms.,/blog/endometriosis-contraception,http://localhost/thelowdown/wp/blog/endometriosis-contraception,/blog/endometriosis-contraception,TRUE,The Best Contraception for Endometriosis | The Lowdown,TRUE,endometriosis-contraception,TRUE,The Best Contraception for Endometriosis | The Lowdown,TRUE,Endometriosis affects 1 in 10 women. Research has shown that hormonal contraceptives can be used as treatment and are effective at improving symptoms.,TRUE,/blog/endometriosis-contraception,TRUE
https://blog.thelowdown.com/blog/tag/newsletter,/blog/tag/newsletter,newsletter Archives - The Lowdown,newsletter,newsletter Archives - The Lowdown,N/A,/blog/tag/newsletter,http://localhost/thelowdown/wp/blog/tag/newsletter,/blog/tag/newsletter,TRUE,newsletter Archives - The Lowdown,TRUE,newsletter,TRUE,newsletter Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/newsletter,TRUE
https://blog.thelowdown.com/blog/tag/pill,/blog/tag/pill,pill Archives - The Lowdown,pill,pill Archives - The Lowdown,N/A,/blog/tag/pill,http://localhost/thelowdown/wp/blog/tag/pill,/blog/tag/pill,TRUE,pill Archives - The Lowdown,TRUE,pill,TRUE,pill Archives - The Lowdown,TRUE,N/A,TRUE,/blog/tag/pill,TRUE
https://blog.thelowdown.com/blog/pregnancy-and-the-covid-vaccine,/blog/pregnancy-and-the-covid-vaccine,Pregnancy & The COVID-19 Vaccine | The Lowdown,pregnancy-and-the-covid-vaccine,Pregnancy & The COVID-19 Vaccine | The Lowdown,"There is no evidence so far to suggest that COVID-19 vaccines in England are unsafe for pregnant women, or that they will cause any fertility issues in future.",https://thelowdown.com/blog/pregnancy-and-the-covid-vaccine,http://localhost/thelowdown/wp/blog/pregnancy-and-the-covid-vaccine,/blog/pregnancy-and-the-covid-vaccine,TRUE,Pregnancy & The COVID-19 Vaccine | The Lowdown,TRUE,pregnancy-and-the-covid-vaccine,TRUE,Pregnancy & The COVID-19 Vaccine | The Lowdown,TRUE,"There is no evidence so far to suggest that COVID-19 vaccines in England are unsafe for pregnant women, or that they will cause any fertility issues in future.",TRUE,https://thelowdown.com/blog/pregnancy-and-the-covid-vaccine,TRUE
https://blog.thelowdown.com/blog/microgynon-and-pcos,/blog/microgynon-and-pcos,Microgynon and PCOS - can it alleviate symptoms? - The Lowdown,microgynon-and-pcos,Microgynon and PCOS - can it alleviate symptoms? - The Lowdown,"Learn about how Microgynon affect the most common symptoms of polycystic ovary syndrome (PCOS), including acne and hair loss.",https://thelowdown.com/blog/microgynon-and-PCOS-can-it-alleviate-symptoms,http://localhost/thelowdown/wp/blog/microgynon-and-pcos,/blog/microgynon-and-pcos,TRUE,Microgynon and PCOS - can it alleviate symptoms? - The Lowdown,TRUE,microgynon-and-pcos,TRUE,Microgynon and PCOS - can it alleviate symptoms? - The Lowdown,TRUE,"Learn about how Microgynon affect the most common symptoms of polycystic ovary syndrome (PCOS), including acne and hair loss.",TRUE,https://thelowdown.com/blog/microgynon-and-PCOS-can-it-alleviate-symptoms,TRUE
https://blog.thelowdown.com/blog/period-poo-the-ins-and-the-outs,/blog/period-poo-the-ins-and-the-outs,Period Poo - The Ins and Outs| ﻿The Lowdown,period-poo-the-ins-and-the-outs,Period Poo - The Ins and Outs| ﻿The Lowdown,Our complete no frills guide to period poo and why you might be pooping more than normal at this point in your menstrual cycle.,https://thelowdown.com/blog/period-poo-the-ins-and-the-outs,http://localhost/thelowdown/wp/blog/period-poo-the-ins-and-the-outs,/blog/period-poo-the-ins-and-the-outs,TRUE,Period Poo - The Ins and Outs| ﻿The Lowdown,TRUE,period-poo-the-ins-and-the-outs,TRUE,Period Poo - The Ins and Outs| ﻿The Lowdown,TRUE,Our complete no frills guide to period poo and why you might be pooping more than normal at this point in your menstrual cycle.,TRUE,https://thelowdown.com/blog/period-poo-the-ins-and-the-outs,TRUE
