post_id,post_slug,meta_key,meta_value
27308,covid-19-vaccine-fertility-periods,_yoast_wpseo_metadesc,"This guide debunks the 'theories' and presents the FACTS to your questions about Covid-19 and the vaccine, and their effect on women's fertility and periods."
27308,covid-19-vaccine-fertility-periods,_yoast_wpseo_title,Covid-19 Vaccine and Fertility / Periods FAQs | The Lowdown
27416,migraines-and-the-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/migraines-and-the-pill
27416,migraines-and-the-pill,_yoast_wpseo_focuskw,migraines and the pill
27416,migraines-and-the-pill,_yoast_wpseo_metadesc,Can the pill give you headaches or migraines? Is it safe to take? What alternative contraceptive methods are there? Get the lowdown in this guide.
27416,migraines-and-the-pill,_yoast_wpseo_title,"Headaches, Migraines and The Pill - Your FAQs | The Lowdown"
27424,contraception-weight-gain-and-loss,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-weight-gain-and-loss
27424,contraception-weight-gain-and-loss,_yoast_wpseo_metadesc,Does the pill make you gain weight? Can your birth control cause weight loss? Find out in our guide to every method of contraception and its effect on weight.
27424,contraception-weight-gain-and-loss,_yoast_wpseo_title,"Weight Gain, Loss & Birth Control | The Lowdown"
27565,ius-iud-coil-fitting,_yoast_wpseo_canonical,https://thelowdown.com/blog/ius-iud-coil-fitting
27565,ius-iud-coil-fitting,_yoast_wpseo_metadesc,"A complete guide to IUD and IUS coil fitting - what to expect, how to prepare and how to ask for pain relief!"
27565,ius-iud-coil-fitting,_yoast_wpseo_title,IUS/IUD Coil Fitting & Pain Relief FAQs | The Lowdown
27619,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy
27619,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,_yoast_wpseo_focuskw,COVID-19 vaccine
27619,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,_yoast_wpseo_metadesc,"World leading expert, Dr Victoria Male, explains there is no evidence that the COVID-19 vaccine causes infertility in a webinar with The Lowdown."
27619,the-lowdown-on-the-covid-19-vaccine-and-fertility-the-menstrual-cycle-and-pregnancy,_yoast_wpseo_title,Dr Victoria Male on COVID-19 & Periods | The Lowdown
27919,removing-iud-pandemic,_yoast_wpseo_canonical,https://thelowdown.com/blog/removing-iud-pandemic
27919,removing-iud-pandemic,_yoast_wpseo_metadesc,One woman's honest experience of getting her IUD coil removed during Covid-19.
27919,removing-iud-pandemic,_yoast_wpseo_title,Removing My Coil (IUD) During A Pandemic | The Lowdown
27923,contraceptive-pill-hair-loss,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraceptive-pill-hair-loss
27923,contraceptive-pill-hair-loss,_yoast_wpseo_metadesc,Is there a link between hair loss and the pill? We take a look at the evidence for oral contraceptives as well as other methods.
27923,contraceptive-pill-hair-loss,_yoast_wpseo_title,Can the Pill Cause Hair Loss? - The Lowdown
27929,ovulation-bleeding,_yoast_wpseo_canonical,https://thelowdown.com/blog/ovulation-bleeding
27929,ovulation-bleeding,_yoast_wpseo_metadesc,"A complete guide to bodily fluids including ovulation bleeding. Signs to watch out for, what the different symptoms could mean, and when to call the GP."
27929,ovulation-bleeding,_yoast_wpseo_title,Ovulation Bleeding & Spotting - FAQ Guide | The Lowdown
27973,the-progestogen-only-pill-is-being-made-available-over-the-counter-your-questions-answered,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-progestogen-only-pill-is-being-made-available-over-the-counter-your-questions-answered
27973,the-progestogen-only-pill-is-being-made-available-over-the-counter-your-questions-answered,_yoast_wpseo_metadesc,The UK’s drug regulatory body has announced that the progestogen-only pill is to be made available without a prescription for a small fee.
27973,the-progestogen-only-pill-is-being-made-available-over-the-counter-your-questions-answered,_yoast_wpseo_title,Getting Progesteron-Only Pill Over The Counter | The Lowdown
28005,where-can-i-buy-contraception,_yoast_wpseo_metadesc,"If you can't get an appointment with your GP or make it to a pharmacy, there are many ways to buy contraception. Find out more here..."
28005,where-can-i-buy-contraception,_yoast_wpseo_title,Where Can I Buy Contraception? | The Lowdown
28071,contraception-fertility,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-fertility
28071,contraception-fertility,_yoast_wpseo_metadesc,What happens when you want to come off it when you are actively looking to get pregnant? Is fertility affected by the pill? We give you all the info.
28071,contraception-fertility,_yoast_wpseo_title,Contraception and the Return to Fertility | The Lowdown
28115,endometriosis-contraception,_yoast_wpseo_metadesc,Endometriosis affects 1 in 10 women. Research has shown that hormonal contraceptives can be used as treatment and are effective at improving symptoms.
28115,endometriosis-contraception,_yoast_wpseo_title,The Best Contraception for Endometriosis | The Lowdown
28184,low-medium-and-high-oestrogen-pills-explained,_yoast_wpseo_canonical,https://thelowdown.com/blog/low-medium-and-high-oestrogen-pills-explained
28184,low-medium-and-high-oestrogen-pills-explained,_yoast_wpseo_focuskw,contraceptive pill
28184,low-medium-and-high-oestrogen-pills-explained,_yoast_wpseo_metadesc,"Many contraceptive pill brands contain exactly the same hormonal ingredients as each other, but are simply branded with a different name."
28184,low-medium-and-high-oestrogen-pills-explained,_yoast_wpseo_title,The Lowdown Pill 'Groups’ Explained | The Lowdown
28189,ethinylestradiol,_yoast_wpseo_canonical,https://thelowdown.com/blog/ethinylestradiol
28189,ethinylestradiol,_yoast_wpseo_focuskw,ethinylestradiol
28189,ethinylestradiol,_yoast_wpseo_metadesc,Ethinylestradiol is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body but made in a lab).
28189,ethinylestradiol,_yoast_wpseo_title,What is Ethinylestradiol and How does it Work? | The Lowdown
28193,mestranol,_yoast_wpseo_canonical,https://thelowdown.com/blog/mestranol
28193,mestranol,_yoast_wpseo_focuskw,mestranol
28193,mestranol,_yoast_wpseo_metadesc,"Mestranol is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body, but made in a lab)."
28193,mestranol,_yoast_wpseo_title,Mestranol | The Lowdown
28198,estradiol-valerate,_yoast_wpseo_canonical,https://thelowdown.com/blog/estradiol-valerate
28198,estradiol-valerate,_yoast_wpseo_focuskw,Estradiol valerate
28198,estradiol-valerate,_yoast_wpseo_metadesc,"Estradiol valerate is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body, but made in a lab)."
28198,estradiol-valerate,_yoast_wpseo_title,What is Estradiol Valerate & How Does It Work? | The Lowdown
28201,estradiol-hemihydrate,_yoast_wpseo_canonical,https://thelowdown.com/blog/estradiol-hemihydrate
28201,estradiol-hemihydrate,_yoast_wpseo_focuskw,estradiol hemihydrate
28201,estradiol-hemihydrate,_yoast_wpseo_metadesc,Estradiol hemihydrate is a synthetic form of oestrogen (like the hormone oestrogen naturally found in your body but made in a lab).
28201,estradiol-hemihydrate,_yoast_wpseo_title,Estradiol Hemihydrate | The Lowdown
28222,whats-the-best-contraceptive-pill-for-acne,_yoast_wpseo_canonical,https://thelowdown.com/blog/whats-the-best-contraceptive-pill-for-acne
28222,whats-the-best-contraceptive-pill-for-acne,_yoast_wpseo_focuskw,acne
28222,whats-the-best-contraceptive-pill-for-acne,_yoast_wpseo_metadesc,"The combined pill can improve acne, but the progestogen-only pill can make skin worse. Find out which UK birth control is best if you’re prone to spots."
28222,whats-the-best-contraceptive-pill-for-acne,_yoast_wpseo_title,What's The Best Contraceptive Pill For Acne? | The Lowdown
28225,asking-gp-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/asking-gp-contraception
28225,asking-gp-contraception,_yoast_wpseo_metadesc,"When asking your GP for contraception, it's a great idea to come prepared with questions to ask and information on which contraceptives you want to explore."
28225,asking-gp-contraception,_yoast_wpseo_title,Questions To Ask Your GP About Contraception | The Lowdown
28234,can-you-feel-the-coil-during-sex,_yoast_wpseo_canonical,https://thelowdown.com/blog/can-you-feel-the-coil-during-sex
28234,can-you-feel-the-coil-during-sex,_yoast_wpseo_focuskw,can you feel the coil during sex
28234,can-you-feel-the-coil-during-sex,_yoast_wpseo_metadesc,So your partner claims they can feel your coil during sex. Find out how common this is and whether or not your coil will affect your sex life.
28234,can-you-feel-the-coil-during-sex,_yoast_wpseo_title,Can You Feel The Coil During Sex?! | The Lowdown
28270,im-pregnant-now-what,_yoast_wpseo_canonical,https://thelowdown.com/blog/im-pregnant-now-what
28270,im-pregnant-now-what,_yoast_wpseo_focuskw,what to do when contraception fails
28270,im-pregnant-now-what,_yoast_wpseo_metadesc,"What are your options when contraception fails? Get the lowdown on unplanned pregnancy, including everything you need to know about abortion.﻿﻿"
28270,im-pregnant-now-what,_yoast_wpseo_title,I'm Pregnant! Now What? Here's What To Do Next | The Lowdown
28275,ovulation-pain,_yoast_wpseo_canonical,https://thelowdown.com/blog/ovulation-pain
28275,ovulation-pain,_yoast_wpseo_focuskw,ovulation pain
28275,ovulation-pain,_yoast_wpseo_metadesc,"Ovulation pain can be short-lived, but for some it may be a longer-lasting discomfort. What's normal and when should you speak to a doctor?"
28275,ovulation-pain,_yoast_wpseo_title,Ovulation Pain: What's Normal And What's Not | The Lowdown
28278,excess-hair-growth,_yoast_wpseo_canonical,https://thelowdown.com/blog/excess-hair-growth
28278,excess-hair-growth,_yoast_wpseo_focuskw,excess hair growth
28278,excess-hair-growth,_yoast_wpseo_metadesc,Hirsutism (excess hair) is a common symptom of PCOS. Find out how to prevent hair growth with contraceptives and natural treatments.
28278,excess-hair-growth,_yoast_wpseo_title,PCOS & Hair Growth - How Contraceptives Help | The Lowdown
28281,contraception-heavy-periods,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-heavy-periods
28281,contraception-heavy-periods,_yoast_wpseo_focuskw,heavy periods
28281,contraception-heavy-periods,_yoast_wpseo_metadesc,Some contraceptives can stop heavy periods and reduce pain. Here are the best contraceptives for the job and methods you may wish to avoid.
28281,contraception-heavy-periods,_yoast_wpseo_title,How Contraception Helps Heavy & Painful Periods | The Lowdown
28284,check-coil-threads,_yoast_wpseo_canonical,https://thelowdown.com/blog/check-coil-threads
28284,check-coil-threads,_yoast_wpseo_focuskw,coil threads
28284,check-coil-threads,_yoast_wpseo_metadesc,Feeling your coil threads is an important way to check in with your coil. Find out when and how to find your threads in our guide.
28284,check-coil-threads,_yoast_wpseo_title,How To Check Your Coil Threads | The Lowdown
28286,contraception-after-birth,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-after-birth
28286,contraception-after-birth,_yoast_wpseo_metadesc,"As The Lowdown’s Dr Fran heads off on maternity leave, she spills the T on contraception after birth..."
28286,contraception-after-birth,_yoast_wpseo_title,Contraception After Birth - What's Best? | The Lowdown
28288,endo-contraceptives-emily-heath,_yoast_wpseo_canonical,https://thelowdown.com/blog/endo-contraceptives-emily-heath
28288,endo-contraceptives-emily-heath,_yoast_wpseo_focuskw,endometriosis contraception
28288,endo-contraceptives-emily-heath,_yoast_wpseo_metadesc,Lowdown contributor Emily Heath shares her experiences - both good and bad - with endometriosis and hormonal contraception.
28288,endo-contraceptives-emily-heath,_yoast_wpseo_title,My Journey With Endometriosis & Contraception | The Lowdown
29269,smoking-weed-the-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/smoking-weed-the-pill
29269,smoking-weed-the-pill,_yoast_wpseo_focuskw,does smoking weed affect the pill
29269,smoking-weed-the-pill,_yoast_wpseo_metadesc,Does smoking weed impact the effectiveness of the contraceptive pill? Get the lowdown in our guide to cannabis and contraception.
29269,smoking-weed-the-pill,_yoast_wpseo_title,Does Smoking Weed Affect Birth Control Pills? | The Lowdown
29272,sti-explained,_yoast_wpseo_canonical,https://thelowdown.com/blog/sti-explained
29272,sti-explained,_yoast_wpseo_focuskw,STI
29272,sti-explained,_yoast_wpseo_metadesc,"Any sexually active person can contract an STI, so it's good to know the facts in order to look after your sexual health."
29272,sti-explained,_yoast_wpseo_title,STIs Explained | The Lowdown
29275,covid-19-vaccine-and-the-impact-on-fertility-awareness,_yoast_wpseo_canonical,https://thelowdown.com/blog/covid-19-vaccine-and-the-impact-on-fertility-awareness
29275,covid-19-vaccine-and-the-impact-on-fertility-awareness,_yoast_wpseo_focuskw,covid-19 vaccine fertility
29275,covid-19-vaccine-and-the-impact-on-fertility-awareness,_yoast_wpseo_metadesc,"Fertility awareness practitioner, Sarah Panzetta, shares insights on the impact of the COVID-19 vaccine on the Fertility Awareness Method (FAM) of contraception."
29275,covid-19-vaccine-and-the-impact-on-fertility-awareness,_yoast_wpseo_title,COVID-19 Vaccine and The Impact on Fertility | The Lowdown
29304,the-lowdown-bags-800000-pre-seed-investment,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-bags-800000-pre-seed-investment
29304,the-lowdown-bags-800000-pre-seed-investment,_yoast_wpseo_metadesc,"The Lowdown raises a $800,000 pre seed investment to build out our community based contraception and women’s health platform."
29304,the-lowdown-bags-800000-pre-seed-investment,_yoast_wpseo_title,"The Lowdown Bags $800,000 Pre Seed Investment | The Lowdown"
29397,difference-between-pms-pmdd,_yoast_wpseo_canonical,https://thelowdown.com/blog/difference-between-pms-pmdd
29397,difference-between-pms-pmdd,_yoast_wpseo_focuskw,PMS PMDD
29397,difference-between-pms-pmdd,_yoast_wpseo_metadesc,Premenstrual dysphoric disorder (PMDD) is a severe form of premenstrual syndrome (PMS) which affects 1 in 20 people who menstruate.
29397,difference-between-pms-pmdd,_yoast_wpseo_title,What’s the difference between PMS and PMDD? | The Lowdown
29414,breastfeeding-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/breastfeeding-contraception
29414,breastfeeding-contraception,_yoast_wpseo_focuskw,breastfeeding contraception
29414,breastfeeding-contraception,_yoast_wpseo_metadesc,Breastfeeding is 98% effective as a method of contraception if done correctly. Get the lowdown on the Lactational Amenorrhoea Method (LAM).
29414,breastfeeding-contraception,_yoast_wpseo_title,Breastfeeding And Contraception: Your Options | The Lowdown
29420,periods-pill-real-fake,_yoast_wpseo_canonical,https://thelowdown.com/blog/periods-pill-real-fake
29420,periods-pill-real-fake,_yoast_wpseo_focuskw,periods
29420,periods-pill-real-fake,_yoast_wpseo_metadesc,"Bleeding experienced during pill-free breaks on combined contraception such as the pill, patch or ring is called withdrawal bleeding."
29420,periods-pill-real-fake,_yoast_wpseo_title,Are Periods On The Pill Real Or Fake? | The Lowdown
29489,changing-time-taking-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/changing-time-taking-pill
29489,changing-time-taking-pill,_yoast_wpseo_focuskw,can I change the time I take my pill
29489,changing-time-taking-pill,_yoast_wpseo_metadesc,Get the lowdown on 'safe windows' and keeping yourself protected when changing the time you take your pill.
29489,changing-time-taking-pill,_yoast_wpseo_title,Can I Change The Time I Take My Birth Control Pill? | The Lowdown
29494,mefenamic-acid-for-period-pain,_yoast_wpseo_canonical,https://thelowdown.com/blog/period-pain-mefenamic-acid
29494,mefenamic-acid-for-period-pain,_yoast_wpseo_focuskw,period pain
29494,mefenamic-acid-for-period-pain,_yoast_wpseo_metadesc,"Doctors explain why mefenamic acid can be used for period pain, along with other alternatives to ease pain during menstruation."
29494,mefenamic-acid-for-period-pain,_yoast_wpseo_title,Mefenamic Acid for Period Pain - The Lowdown
29499,contraception-itchy-vagina,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-itchy-vagina
29499,contraception-itchy-vagina,_yoast_wpseo_focuskw,itchy vagina
29499,contraception-itchy-vagina,_yoast_wpseo_metadesc,"There are many causes of vaginal itching, including thrush, bacterial vaginosis, and irritating spermicides, could contraception be one too?"
29499,contraception-itchy-vagina,_yoast_wpseo_title,Can Birth Control Give You An Itchy Vagina? | The Lowdown
29506,contraception-sex-drive,_yoast_wpseo_canonical,https://thelowdown.com/blog/contraception-sex-drive
29506,contraception-sex-drive,_yoast_wpseo_focuskw,the pill sex drive
29506,contraception-sex-drive,_yoast_wpseo_metadesc,"Aroused, libidinous, turned on or just plain horny: sex drive has a million names, but does birth control like the pill have an impact on it?"
29506,contraception-sex-drive,_yoast_wpseo_title,Can Birth Control Lower or Increase Sex Drive? | The Lowdown
32979,georgia-gallant,_yoast_wpseo_canonical,https://thelowdown.com/author/georgia-gallant
32979,georgia-gallant,_yoast_wpseo_metadesc,"Georgia has worked across editorial, social, PR and comms roles for the last four years, and leads The Lowdown in growing our online presence."
32979,georgia-gallant,_yoast_wpseo_title,Georgia Gallant | Author | The Lowdown
33002,melanie-davis-hall,_yoast_wpseo_canonical,https://thelowdown.com/author/melanie-davis-hall
33002,melanie-davis-hall,_yoast_wpseo_metadesc,"Dr Melanie Davis-Hall BMBS (Hons) BMedSci (Hons) DSFRH MRCGP is The Lowdown's Clinical Director, reviewing all clinical content."
33002,melanie-davis-hall,_yoast_wpseo_title,Dr Melanie Davis-Hall | The Lowdown
33366,mary-hargreaves,_yoast_wpseo_canonical,https://thelowdown.com/author/mary-hargreaves
33366,mary-hargreaves,_yoast_wpseo_metadesc,Mary Hargreaves is a writer and author with a passion for women’s reproductive health.
33366,mary-hargreaves,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
33375,hatty-wilmoth,_yoast_wpseo_canonical,https://thelowdown.com/author/hatty-wilmoth
33375,hatty-wilmoth,_yoast_wpseo_metadesc,"Hatty is a freelance digital marketing consultant who crafts marketing strategies for homeware, food, events and travel companies."
33375,hatty-wilmoth,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34227,clinical-effectiveness-explained,_yoast_wpseo_canonical,https://thelowdown.com/blog/clinical-effectiveness-explained
34227,clinical-effectiveness-explained,_yoast_wpseo_metadesc,What does 'typical use' vs 'perfect use' even mean? Get the lowdown on contraceptive effectiveness.
34227,clinical-effectiveness-explained,_yoast_wpseo_title,Contraceptive Effectiveness Explained | The Lowdown
34233,hormonal-contraceptives-explained,_yoast_wpseo_canonical,https://thelowdown.com/blog/hormonal-contraceptives-explained
34233,hormonal-contraceptives-explained,_yoast_wpseo_metadesc,"Hormonal contraceptives explained by contraceptive experts, The Lowdown."
34233,hormonal-contraceptives-explained,_yoast_wpseo_title,Hormonal Contraceptives Explained | The Lowdown
34330,cervical-ectropion,_yoast_wpseo_canonical,https://thelowdown.com/blog/cervical-ectropion
34330,cervical-ectropion,_yoast_wpseo_focuskw,cervical ectropion
34330,cervical-ectropion,_yoast_wpseo_metadesc,What is a cervical ectropion and why might it cause bleeding after sex and other annoying symptoms? Dr Fran gives us the lowdown.
34330,cervical-ectropion,_yoast_wpseo_title,"Cervical Ectropion Symptoms, Causes & Treatment - The Lowdown"
34341,why-we-need-a-blood-pressure-reading-when-ordering-the-combined-pill,_yoast_wpseo_canonical,https://thelowdown.com/blog/why-we-need-a-blood-pressure-reading-when-ordering-the-combined-pill
34341,why-we-need-a-blood-pressure-reading-when-ordering-the-combined-pill,_yoast_wpseo_focuskw,blood pressure reading when ordering the combined pill
34341,why-we-need-a-blood-pressure-reading-when-ordering-the-combined-pill,_yoast_wpseo_metadesc,Why is it important? Where you can have it taken? How often do you need it done? What does a healthy reading look like? Get the lowdown here.
34341,why-we-need-a-blood-pressure-reading-when-ordering-the-combined-pill,_yoast_wpseo_title,"Blood Pressure Readings for the Combined Pill, Patch or Ring | The Lowdown"
34349,the-lowdown-on-pcos,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-pcos
34349,the-lowdown-on-pcos,_yoast_wpseo_focuskw,PCOS
34349,the-lowdown-on-pcos,_yoast_wpseo_metadesc,Professor Colin Duncan - one of the world’s leading experts on Polycystic Ovary Syndrome - speaks with The Lowdown.
34349,the-lowdown-on-pcos,_yoast_wpseo_title,The Lowdown On PCOS | The Lowdown
34362,the-lowdown-on-fertility,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-fertility
34362,the-lowdown-on-fertility,_yoast_wpseo_focuskw,fertility
34362,the-lowdown-on-fertility,_yoast_wpseo_metadesc,"James Nicopoullos, Consultant Gynaecologist and Subspecialist in Reproductive Medicine & Surgery, takes us through the fertility basics."
34362,the-lowdown-on-fertility,_yoast_wpseo_title,The Lowdown On Fertility | The Lowdown
34368,how-the-current-healthcare-system-is-failing-women,_yoast_wpseo_canonical,https://thelowdown.com/blog/how-the-current-healthcare-system-is-failing-women
34368,how-the-current-healthcare-system-is-failing-women,_yoast_wpseo_focuskw,contraception
34368,how-the-current-healthcare-system-is-failing-women,_yoast_wpseo_metadesc,"Around 80% of women get unwanted side effects from contraception, yet the pharmaceutical industry only funnels 2% of annual revenue from contraceptives back into research and development."
34368,how-the-current-healthcare-system-is-failing-women,_yoast_wpseo_title,The Current Healthcare System is Failing Women | The Lowdown
34380,the-uk-governments-womens-health-strategy-the-lowdowns-response,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-uk-governments-womens-health-strategy-the-lowdowns-response
34380,the-uk-governments-womens-health-strategy-the-lowdowns-response,_yoast_wpseo_focuskw,women's health
34380,the-uk-governments-womens-health-strategy-the-lowdowns-response,_yoast_wpseo_metadesc,"As part of the UK Government's call for evidence into Women's Health, The Lowdown created a survey to get feedback on women's experiences with reproductive and sexual healthcare."
34380,the-uk-governments-womens-health-strategy-the-lowdowns-response,_yoast_wpseo_title,UK Gov's Women's Health Strategy: Our Response | The Lowdown
34390,changing-contraception,_yoast_wpseo_canonical,https://thelowdown.com/blog/changing-contraception
34390,changing-contraception,_yoast_wpseo_focuskw,changing contraception
34390,changing-contraception,_yoast_wpseo_metadesc,"Timing is a key factor when switching your method of contraception, and the reality is it may take some time to actually make the switch."
34390,changing-contraception,_yoast_wpseo_title,Changing Contraception: How To Switch Methods | The Lowdown
34531,alice-pelton,_yoast_wpseo_canonical,https://thelowdown.com/author/alice-pelton
34531,alice-pelton,_yoast_wpseo_metadesc,Alice set up The Lowdown in 2019 with a mission to help transform the minefield that is contraception.
34531,alice-pelton,_yoast_wpseo_title,Alice Pelton | The Lowdown
34541,angela-wipperman,_yoast_wpseo_canonical,https://thelowdown.com/author/angela-wipperman
34541,angela-wipperman,_yoast_wpseo_metadesc,"Whether it’s science research, charitable work, or community initiatives, Angela Wipperman loves the challenge of making the inaccessible accessible."
34541,angela-wipperman,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34555,fran-yarlett,_yoast_wpseo_canonical,https://thelowdown.com/author/fran-yarlett
34555,fran-yarlett,_yoast_wpseo_metadesc,Dr Fran is a northern based new mum and contraception fanatic. She works as a GP in Sheffield and is interested in complex medical patients.
34555,fran-yarlett,_yoast_wpseo_title,Dr Fran Yarlett | The Lowdown
34562,erin-damico,_yoast_wpseo_canonical,https://thelowdown.com/author/erin-damico
34562,erin-damico,_yoast_wpseo_metadesc,Erin is an Associate Account Executive at BGB Group in New York City. She studied in London and gained an MSc in Clinical and Public Health Nutrition from UCL.
34562,erin-damico,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34568,laura-keyes,_yoast_wpseo_canonical,https://thelowdown.com/author/laura-keyes
34568,laura-keyes,_yoast_wpseo_metadesc,Laura Keyes is a freelance content writer living in Cornwall with a background in pharmacy.
34568,laura-keyes,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34574,maddie-braidwood,_yoast_wpseo_canonical,https://thelowdown.com/author/maddie-braidwood
34574,maddie-braidwood,_yoast_wpseo_metadesc,Maddie is an English Language and Linguistics graduate who is passionate about writing.
34574,maddie-braidwood,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34580,natalie-healey,_yoast_wpseo_canonical,https://thelowdown.com/author/natalie-healey
34580,natalie-healey,_yoast_wpseo_metadesc,"Natalie is a freelance science journalist, copywriter and content strategist from London."
34580,natalie-healey,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34586,personal-story,_yoast_wpseo_canonical,https://thelowdown.com/author/personal-story
34586,personal-story,_yoast_wpseo_metadesc,These blogs are part of The Lowdown’s My Contraceptive Journey series.
34586,personal-story,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34592,sophie-king,_yoast_wpseo_canonical,https://thelowdown.com/author/sophie-king
34592,sophie-king,_yoast_wpseo_metadesc,Sophie is a Cardiff University- trained journalist who is passionate about sharing womens’ contraception stories.
34592,sophie-king,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34598,eppie-shepherd,_yoast_wpseo_canonical,https://thelowdown.com/author/eppie-shepherd
34598,eppie-shepherd,_yoast_wpseo_metadesc,"Eppie is a content queen and The Lowdown’s SEO Lead, she loves writing about the latest trends in FemCare and sexual health."
34598,eppie-shepherd,_yoast_wpseo_title,Eppie Shepherd | The Lowdown
34604,emma-scott,_yoast_wpseo_canonical,https://thelowdown.com/author/emma-scott
34604,emma-scott,_yoast_wpseo_metadesc,Emma Scott is a Pharmacology & Physiology graduate with a huge passion for women’s health.
34604,emma-scott,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
34616,intimate-washes,_yoast_wpseo_canonical,https://thelowdown.com/blog/intimate-washes
34616,intimate-washes,_yoast_wpseo_focuskw,intimate washes
34616,intimate-washes,_yoast_wpseo_metadesc,"As appealing as they may sound, using intimate washes could actually cause more harm than good by disrupting your vaginal pH."
34616,intimate-washes,_yoast_wpseo_title,Feminine Washes - Should We Use Them? | The Lowdown
34622,sore-after-sex-vagina-hurts,_yoast_wpseo_canonical,https://thelowdown.com/blog/sore-after-sex-vagina-hurts
34622,sore-after-sex-vagina-hurts,_yoast_wpseo_focuskw,sore after sex
34622,sore-after-sex-vagina-hurts,_yoast_wpseo_metadesc,Find out the most common causes of vaginal pain after sex and what treatments are available so you can go back to enjoying pleasure!
34622,sore-after-sex-vagina-hurts,_yoast_wpseo_title,Sore vagina after sex: Why does my vagina hurt? - The Lowdown
35209,the-lowdown,_yoast_wpseo_canonical,https://thelowdown.com/author/the-lowdown
35209,the-lowdown,_yoast_wpseo_metadesc,Say hello 👋 hello@thelowdown.com
35209,the-lowdown,_yoast_wpseo_title,%%title%% %%page%% %%sep%% %%sitename%%
35370,becky-mawson,_yoast_wpseo_canonical,https://thelowdown.com/author/becky-mawson
35370,becky-mawson,_yoast_wpseo_metadesc,"Dr Becky works as a GP in Sheffield where she fits and removes coils and implants, and has previously worked in sexual health clinics."
35370,becky-mawson,_yoast_wpseo_title,Dr Becky Mawson | The Lowdown
35401,the-lowdown-on-endometriosis,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-endometriosis
35401,the-lowdown-on-endometriosis,_yoast_wpseo_focuskw,endometriosis
35401,the-lowdown-on-endometriosis,_yoast_wpseo_metadesc,"Professor Andrew Horne, one of the world’s leading experts on endometriosis, talks to The Lowdown in an exclusive webinar."
35401,the-lowdown-on-endometriosis,_yoast_wpseo_title,The Lowdown On Endometriosis | The Lowdown
35413,the-lowdown-on-periods-2,_yoast_wpseo_canonical,https://thelowdown.com/blog/the-lowdown-on-periods
35413,the-lowdown-on-periods-2,_yoast_wpseo_focuskw,periods
35413,the-lowdown-on-periods-2,_yoast_wpseo_metadesc,"Dr Jerilynn Prior, one of the world’s leading experts on the menstrual cycle and women’s hormones talks to The Lowdown about periods."
35413,the-lowdown-on-periods-2,_yoast_wpseo_title,The Lowdown On Periods | The Lowdown
35536,when-to-seek-medical-review-of-pill-or-patch,_yoast_wpseo_canonical,https://thelowdown.com/blog/when-to-seek-medical-review-of-pill-or-patch
35536,when-to-seek-medical-review-of-pill-or-patch,_yoast_wpseo_focuskw,medical review of pill or patch
35536,when-to-seek-medical-review-of-pill-or-patch,_yoast_wpseo_metadesc,When should you seek out a medical review to check your contraception is still safe and suitable for you to use?
35536,when-to-seek-medical-review-of-pill-or-patch,_yoast_wpseo_title,Getting a Medical Review For Your Contraception | The Lowdown
